,2002_71,2002_61,2002_10,2002_40,2002_80,2002_30,2002_11,2002_152,2002_70,2002_122,2002_62,2002_150,2002_153,2002_121,2002_120,2002_190,2002_82,2002_100,2002_50,2002_60,2002_90,2002_202,2002_140,2002_210,2002_170,2002_12,2002_180,2002_151,2002_201,2002_200,2002_220,2002_72,2002_160,2002_81,2002_130,2002_20
0,0.0,2285427.7465968137,561454.5163541955,5762687.813509027,16890.555474444158,24465017.873365715,1259546.9074071115,0.0,0.0,4260.172036345294,312109103.1189692,23516.23368148645,0.0,0.0,15385612.986151706,0.0,0.0,2248962.406360134,15531714.02322627,69187283.80197982,0.0,0.0,0.0,0.0,13824104.329363523,0.0,3596255.9227049532,0.0,0.0,42637.57588443209,0.0,0.0,19755.698593342593,0.0,1869850.6890211038,23818.34654571289
1,0.0,0.0,20279.122362412592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,6313414.135359691,8367073.659924737,35535339.57362204,0.0,22157401.984451063,48566094.3806479,0.0,0.0,8918227.486779109,234915766.6880821,2086.7063531977356,0.0,0.0,16889379.844125513,0.0,0.0,14899314.467548214,8684402.817554917,280220213.00137,0.0,0.0,0.0,0.0,51419.85130085485,673200.519139625,46567511.035703935,0.0,0.0,25730.01378294178,0.0,0.0,2848.652980522762,0.0,2891546.584377762,522525.0653306819
3,0.0,2886539.4056985797,5584101.024536378,625021.7802757152,0.0,421515.8936474187,11630346.043168243,0.0,1139.2934163658765,52250.87953664858,2738686.3938557324,170.89687119420935,0.0,0.0,13012136.072335297,0.0,0.0,4275408.004838529,5757195.034141587,18664200.47024906,0.0,0.0,0.0,0.0,33033.18396849271,78106.16082335217,4887732.4534619795,0.0,0.0,0.0,0.0,0.0,62073.42917234746,0.0,45113.022059931136,23635.1805645102
4,0.0,0.0,1774.8423275780042,22102.67231209679,0.0,3347.959873318143,0.0,46968.613621936325,0.0,0.0,0.0,68820.93131412753,25415.78022447784,0.0,7496220.191211607,0.0,0.0,67124.42884327951,0.0,2678.779376305556,0.0,8476.347278098983,0.0,0.0,0.0,0.0,6710.428952848959,0.0,856.4346556146919,209148.5879531092,0.0,0.0,5358.220271368056,0.0,434430.08655140107,186.08318723234953
5,0.0,2014910.279572811,5911965.513952792,45304752.708393864,0.0,21472967.346890263,5548656.309432015,0.0,0.0,7924704.205769005,481120733.649298,0.0,0.0,0.0,72306805.7314021,0.0,0.0,2924824.5335929967,88907.34100616019,272482221.91475576,0.0,0.0,0.0,0.0,0.0,93.68409852105034,7804083.124012005,0.0,0.0,0.0,0.0,0.0,2849.214418528646,0.0,4206827.288569758,136862.32148020336
6,0.0,2110321.98872706,70719288.57012524,119314639.77081782,0.0,163157762.31969872,30751636.84112601,179193.1519019263,31910.25876858351,1236585.1960991253,229531572.56622663,1130416.9030140983,9825.967582327206,0.0,1533665750.0117118,0.0,0.0,321377986.7796995,120972493.29874106,65960757.329017855,200234150.05385435,3961.783088107422,0.0,0.0,3081025.8629430863,349971.9576693698,136419188.95472202,0.0,1124705.52026271,3147850.140430067,0.0,0.0,8905131.505020868,0.0,67443613.95044617,3050721.464363021
7,0.0,0.0,1656000.3865461103,144606543.47460717,0.0,8237746.806517853,2439718.248029707,0.0,0.0,1685.8686716818095,0.0,27502.74173395944,0.0,0.0,1332445.1526693332,0.0,0.0,250972199.90350488,605690666.3211166,280960399.8923437,0.0,0.0,0.0,0.0,13601760.984075628,0.0,7693575.096742643,0.0,0.0,29156.423942973975,0.0,0.0,0.0,0.0,2522642.158661669,0.0
8,0.0,0.0,945909.1338010329,1846279.9179561639,0.0,1506451.9620627288,52086.35381834389,0.0,0.0,105172.28927251097,3784468.537912913,1855.2419685993445,0.0,0.0,159475679.64277026,0.0,0.0,12213060.265325297,471724.4043972669,71374.35184081721,0.0,0.0,0.0,0.0,0.0,0.0,4476430.986851602,0.0,38400.378955678876,6267.003679139293,0.0,0.0,760040.664402228,0.0,7119948.692295428,56323.59606133488
9,0.0,0.0,6127.140556404473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,2905140.6896822774,155521.11833658148,23263074.354389034,30184.47779965336,14785342.316829365,2744950.230271439,0.0,0.0,7751.131318407383,86377501.56115936,7201.236492284867,0.0,0.0,17948351.599857755,0.0,0.0,38306085.15323595,4470170.405260645,31183749.41752638,13012256.644482195,56.32908057561729,0.0,0.0,10658741.602057409,962761.0737541295,4199334.465112714,0.0,0.0,20250.95436744882,0.0,0.0,1907115.1830447107,0.0,512932.8907899141,375102.61208692833
12,0.0,1961363.8252666567,77480888.86784317,109184241.32737601,0.0,344203330.7721604,10721395.438773695,0.0,27161.547723035477,6630643.65721536,1000518043.5467786,0.0,0.0,0.0,204608636.84997264,0.0,0.0,22577497.69454716,257154171.91374984,7994724.524998387,10825.460417046193,0.0,0.0,0.0,1556578.6503724176,9876.789206566204,136602112.84452882,0.0,284.86334662817535,37.990867206850595,0.0,0.0,3940211.2833574642,0.0,11282364.931272188,2005451.9313242256
13,0.0,5333193.666798647,78400609.74063669,16479970.99713824,0.0,55314258.69152181,51383824.37062162,0.0,0.0,18448829.78205103,996252187.7474409,86184.74733690506,0.0,0.0,984410530.3817981,0.0,0.0,48595190.25231564,9325137.57585925,464451041.92113024,0.0,18.082350559968173,0.0,0.0,206928.7352646768,13225.068912137347,3749113.449411588,0.0,0.0,188053.5813676805,0.0,0.0,0.0,0.0,11712323.784660554,4415912.875466632
14,0.0,0.0,696727.6469378505,2730745.4801155897,0.0,801906.1808408744,11694.79064017105,109201.20775054036,0.0,0.0,155943280.52915058,593503.5900352868,29723.798542830435,0.0,1188676264.431193,0.0,0.0,29088826.45841686,0.0,7378473.832001523,0.0,0.0,0.0,0.0,137560.93949192192,0.0,6386358.95241746,0.0,5171.163218633372,31876.09075702783,0.0,0.0,0.0,0.0,14384563.465027785,1290249.7291619678
15,0.0,0.0,10865205.980785573,43572063.32339769,0.0,21101215.394981757,284418.2797928939,5563.046850300855,3940097.1757831965,522607.46227408387,1833899.4154208885,3016556.782997571,4684.922858612824,0.0,114574446.30646917,0.0,0.0,9181168.761413205,127651.25232238795,0.0,136654.96622705195,18826.010597780278,0.0,0.0,717232.6524030304,0.0,2546215.266451078,0.0,411972.33794168127,9537911.275844555,0.0,0.0,0.0,0.0,14507208.481264861,1071473.42137496
16,0.0,0.0,466.18215476791573,203541.28213469102,0.0,12050.699598322917,0.0,0.0,0.0,0.0,6709.032929001736,145797.10570956883,3945.9178832025473,0.0,2048779.3451538356,0.0,0.0,34830.87905817535,0.0,0.0,0.0,185.69886131276525,0.0,0.0,93607.63087760852,0.0,13446116.63991093,0.0,180238.64224634002,3649230.8410825096,0.0,0.0,0.0,0.0,490995.5610338659,13214.232761922382
17,0.0,0.0,2606.7311919311223,838590.0202215534,0.0,1416.0569041620372,115937.63072658492,0.0,0.0,1711.8138897134934,0.0,0.0,0.0,0.0,151503.99198525408,0.0,0.0,5304940.963187763,24821850.730353124,2436251.182714331,0.0,0.0,0.0,0.0,104587.05996791291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9831.947079412039,0.0
18,0.0,0.0,15651.19262794096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,1277638.2197432225,1697247.389476409,1347140.0582323156,0.0,528563.8366732213,12502141.230940634,0.0,0.0,119209.80802355333,4051574.808470969,0.0,0.0,0.0,17941886.66162988,0.0,0.0,9347814.215251787,2327948.4319330435,12294730.643698677,110230.18009758585,0.0,0.0,0.0,42776.155198925706,1001584.6019190695,5216546.503124303,0.0,0.0,0.0,0.0,0.0,69441.57479363318,0.0,4432860.809885642,1137.947269035509
20,0.0,0.0,3282058.943450769,47898661.28315118,0.0,97966433.71585427,2973570.76289468,0.0,0.0,2621.1257615302507,234671546.78746656,0.0,0.0,0.0,47163820.33277946,0.0,0.0,60012975.24171191,8741292004.285498,2147574.0597118377,0.0,0.0,0.0,0.0,69882068.82686813,0.0,6207123.33190342,0.0,0.0,0.0,0.0,0.0,11777508.899515707,0.0,6021387.024454529,0.0
21,0.0,0.0,307549.15091004944,4506002.838609408,0.0,32201305.59194633,568920.8688696963,0.0,0.0,0.0,6039422.528474389,0.0,0.0,0.0,71607.64728905837,0.0,0.0,364464.0531699933,888239854.6755922,9157.333426449528,0.0,0.0,0.0,0.0,15035890.64521803,0.0,360640.52540665853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.7838727273586,0.0
