,2006_71,2006_140,2006_82,2006_150,2006_100,2006_20,2006_72,2006_152,2006_220,2006_151,2006_110,2006_62,2006_70,2006_81,2006_170,2006_122,2006_201,2006_200,2006_50,2006_180,2006_160,2006_190,2006_90,2006_11,2006_40,2006_210,2006_61,2006_121,2006_60,2006_10,2006_120,2006_130,2006_12,2006_202,2006_153,2006_30
0,0.0,0.0,0.0,25127.89859437148,2253444.1865172056,24285.254854992225,0.0,0.0,0.0,0.0,1220952.4734846523,320143548.4055195,0.0,0.0,13900251.555187449,4260.172036345294,0.0,43466.74518794159,15489474.94009253,3616153.3171589775,30926.599483541668,0.0,0.0,1294854.728778782,4323176.470448363,0.0,2354438.5692273327,0.0,67071768.23583698,575136.36858997,15760170.189142587,1901107.8574537784,0.0,0.0,0.0,25553473.19243282
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20279.122362412592,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,2086.7063531977356,15795204.29169537,529108.8091905738,0.0,0.0,0.0,0.0,1320143.1361149007,241891776.1454102,0.0,0.0,56443.02285323947,8909034.287052205,0.0,25857.96274294969,8921151.454907147,47427272.84289168,11328.1056847418,0.0,0.0,48533667.4426146,33131499.253169496,0.0,6537084.544359782,0.0,284013546.77088857,8366316.245484719,14898092.809580432,2848010.4231278705,688731.8835763991,0.0,0.0,22535049.884388678
3,0.0,0.0,0.0,170.89687119420935,4280244.313955979,24868.982886194997,0.0,0.0,0.0,0.0,21924.656590391012,2794721.975569726,1139.2934163658765,0.0,37019.19377643741,52250.87953664858,0.0,18.98395218963397,5872819.672885052,4895712.680743979,66628.21790971445,0.0,0.0,11617624.844507312,521661.20254176576,0.0,2959421.1248087576,0.0,19421096.51405904,5581348.045363279,12858654.595399478,45226.92539274714,78201.04562586191,0.0,0.0,422370.25875245506
4,0.0,0.0,0.0,69455.21678656619,68465.61766442143,186.08318723234953,0.0,48271.85272404037,0.0,0.0,98677.78846708118,0.0,0.0,0.0,0.0,0.0,856.4346556146919,205364.47173045168,0.0,6710.428952848959,5358.220271368056,0.0,0.0,0.0,22772.324062497395,0.0,0.0,0.0,2678.779376305556,1774.8423275780042,7494506.449940148,445688.7839079187,0.0,8569.561493467967,26161.6478912697,3347.959873318143
5,0.0,0.0,0.0,0.0,3026337.3703377834,136396.9792301612,0.0,0.0,0.0,0.0,1061334.1411880332,484274797.3152427,0.0,0.0,0.0,7858657.102640688,0.0,0.0,82786.76192948401,7754542.335474294,8546.587980842978,0.0,0.0,5568922.394161126,42253580.08702581,0.0,1969618.882213066,0.0,274655321.53193957,5903005.2695945,69680304.73777612,4196097.432575552,93.68409852105034,0.0,0.0,21099505.039544538
6,0.0,0.0,0.0,884133.5481519331,322018017.5787414,3061993.7798830825,0.0,176115.25598398148,0.0,0.0,393828647.4739892,233118102.86867654,8547.493374341093,0.0,3113125.6101175114,1235768.4918174567,1122351.1604960626,2779613.6017431812,123090787.1762023,136601256.3232228,8938372.179622833,0.0,200974771.4938375,30877163.43481207,116964914.51982851,0.0,2174337.630007889,0.0,67347121.76409708,70848265.49198326,1531723544.414778,68548513.22629033,350446.81980540213,3961.783088107422,11115.563932214913,163028490.644486
7,0.0,0.0,0.0,28016.881853967687,269814927.60558563,0.0,0.0,0.0,0.0,0.0,164404454.44495258,0.0,0.0,0.0,14939392.55969001,1685.8686716818095,0.0,29062.26880234735,599728562.8358251,7824194.919002793,0.0,0.0,0.0,2447680.8733187923,141640602.7779637,0.0,0.0,0.0,282300269.78158075,1622146.7702959685,326551.2512834006,968829.6095903566,0.0,0.0,0.0,8395755.22259268
8,0.0,0.0,0.0,1930.9829305287667,12232817.958169077,57554.11576184348,0.0,0.0,0.0,0.0,9632692.837244017,4716921.302656939,0.0,0.0,0.0,105172.28927251097,38476.08813026685,4998.456028343468,507371.4867039043,4473563.859904485,762763.1481525729,0.0,0.0,52652.91479569545,1832377.1703442882,0.0,0.0,0.0,156097.7048248781,949598.2651079532,159521690.71467012,7117754.285228414,0.0,0.0,0.0,1527579.7287900227
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6127.140556404473,0.0,0.0,0.0,0.0,0.0,0.0
