,2009_100,2009_20,2009_11,2009_152,2009_130,2009_160,2009_40,2009_201,2009_60,2009_210,2009_220,2009_10,2009_81,2009_110,2009_61,2009_90,2009_150,2009_71,2009_121,2009_50,2009_82,2009_200,2009_190,2009_70,2009_30,2009_151,2009_120,2009_140
0,2287422.842333999,24285.141041680956,1313609.2099663685,0.0,1919808.4054534754,30926.599483541668,3446969.52246517,0.0,63294098.718742855,0.0,0.0,584476.978427394,0.0,1212536.030482558,2289519.47512509,0.0,24980.94838439516,0.0,0.0,15629291.836231858,0.0,43744.235217799884,0.0,0.0,27129112.251393236,0.0,16051641.035323134,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20279.122362412592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16960375.493695926,539348.2596502622,48326222.39054502,0.0,2803996.0585452463,53760.048163233885,31068549.47415708,0.0,289559274.817463,0.0,0.0,8315732.370444912,0.0,1283136.890420366,6406443.248029823,0.0,2086.7063531977356,0.0,0.0,8905614.200265892,0.0,25821.548442758125,0.0,0.0,22424489.768664222,0.0,15460664.160876136,0.0
3,4322950.181108504,24868.982886194997,11586209.056022055,0.0,45226.92539274714,77444.60386321245,424571.34502799145,0.0,19895293.067844816,0.0,0.0,5576411.976643736,0.0,24202.70298163536,2968587.438803976,0.0,170.89687119420935,0.0,0.0,6033209.465959092,0.0,18.98395218963397,0.0,1139.2934163658765,418952.9695918762,0.0,12814572.548426574,0.0
4,88561.22610918706,186.08318723234953,0.0,48792.912276084586,469406.4517263471,5358.220271368056,22772.324062497395,856.4346556146919,2678.779376305556,0.0,0.0,1774.8423275780042,0.0,66473.64826528734,0.0,0.0,69603.43631372393,0.0,0.0,0.0,0.0,198950.00254525343,0.0,0.0,3347.959873318143,0.0,7468828.728038502,0.0
5,3095434.307636887,134443.7020529804,5558172.078747081,0.0,4194787.606367619,8546.587980842978,39629671.50631532,0.0,286040748.41390336,0.0,0.0,5884322.095930552,0.0,1052895.1542932326,1956264.5668245119,0.0,0.0,0.0,0.0,85638.50632954386,0.0,0.0,0.0,0.0,20249317.13512592,0.0,68679910.98506658,0.0
6,326056677.9623071,3099574.6524976515,31166745.278282803,177177.20347255512,68624943.88900039,9010938.382574486,117145934.52064538,1116275.0763098141,64905118.151498,0.0,0.0,70889587.18064283,0.0,391459330.138056,2144461.9055905794,200815889.6748588,862221.463524888,0.0,0.0,123895261.72282888,0.0,2696177.052696545,0.0,0.0,163108770.07768193,0.0,1529196002.1121628,0.0
7,282075303.49711716,0.0,2439266.154013279,0.0,74538.29009281189,0.0,140048940.2192828,0.0,283051215.17306954,0.0,0.0,1592661.7171025374,0.0,163539803.30344102,0.0,0.0,28016.881853967687,0.0,0.0,593121296.4746951,0.0,29117.894118175318,0.0,0.0,8432288.544050448,0.0,130173.76035519912,0.0
8,12232817.958169077,61151.124988356765,52842.42149538746,0.0,7104049.271923426,762763.1481525729,1785129.9500990494,38476.08813026685,132449.55489970162,0.0,0.0,950827.9002056973,0.0,9593168.6891453,0.0,0.0,4808.068054777729,0.0,0.0,480885.894520884,0.0,4260.069626441304,0.0,0.0,1545336.9572045386,0.0,159667594.47605875,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6127.140556404473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,40099555.0109617,382670.6551125532,2835200.366673498,0.0,514278.35154988343,1904129.537639371,21586013.67322058,0.0,25494318.762482245,0.0,0.0,155516.15379055042,0.0,224528.31258864148,2809749.246537624,12619029.61915844,7201.236492284867,0.0,0.0,4735446.902244453,0.0,20495.019031537104,0.0,0.0,14825897.686189376,0.0,18470701.13824261,0.0
12,22522846.719112664,2004882.3707705117,10744167.511618799,0.0,11237074.443629581,4177595.140607179,98177451.76767498,284.86334662817535,12471335.693166627,0.0,0.0,77441374.78836563,0.0,4124344.77483351,2312400.175516454,11395.224967018614,113.94793909598795,0.0,0.0,277368363.9645207,0.0,284.87608012767515,0.0,27161.547723035477,343921527.6297792,0.0,192143396.49324703,0.0
13,51860414.41798236,4425443.190307054,52786469.95079977,0.0,10576791.487753911,1277.6207619270833,7509178.670514379,0.0,471338627.2073208,0.0,0.0,79542179.57609479,0.0,14507452.488772154,5373993.965831123,0.0,87267.26442532026,0.0,0.0,9476081.188951548,0.0,186207.2747264907,0.0,0.0,55791739.020262845,0.0,976082894.2958955,0.0
14,30386334.408479724,1342065.0156243476,14137.31278011912,107576.37143991886,15065886.188364802,0.0,2894560.3076465433,5152.344427693449,9895394.774980448,0.0,0.0,724767.703976983,0.0,4122024.3736695023,0.0,0.0,218265.5930002859,0.0,0.0,0.0,0.0,24087.534953671293,0.0,0.0,828017.968325729,0.0,1186291414.6260695,0.0
15,9350664.738690672,1073293.1303373594,298762.35495941056,5892.06322379244,14815308.02848326,0.0,43403945.47039564,407917.9322532576,0.0,0.0,0.0,10866603.076148497,0.0,30326140.480541974,0.0,136654.96622705195,3145640.8035031506,0.0,0.0,132898.80989585497,0.0,9386108.02932488,0.0,4127420.2417060407,21052139.105084356,0.0,114156900.56071492,0.0
