,2007_200,2007_20,2007_190,2007_100,2007_202,2007_170,2007_50,2007_122,2007_60,2007_70,2007_121,2007_12,2007_201,2007_80,2007_180,2007_150,2007_40,2007_81,2007_160,2007_120,2007_152,2007_151,2007_140,2007_71,2007_82,2007_210,2007_110,2007_72,2007_220,2007_62,2007_130,2007_30,2007_153,2007_90,2007_61,2007_11
0,43485.285088957186,24285.254854992225,0.0,2252053.381203489,0.0,13911524.463207457,15571301.517743027,4260.172036345294,66549990.0617655,0.0,0.0,0.0,0.0,16890.555474444158,3624609.0483046225,25054.557920415704,3968344.5503049684,0.0,30926.599483541668,15675386.44720314,0.0,0.0,0.0,0.0,0.0,0.0,1216743.93781011,0.0,0.0,314793209.1326001,1899320.251954645,25991619.550337307,0.0,0.0,2326195.2897771476,1299449.9990541108
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,25857.96274294969,529951.8649254635,0.0,16042742.833018366,0.0,56443.02285323947,8969987.827580089,8902062.820677893,283654924.03910106,0.0,0.0,689328.9381641786,0.0,0.0,47492117.60560491,2086.7063531977356,31835007.533681884,0.0,31131.83043685986,14871273.332929948,0.0,0.0,0.0,0.0,0.0,0.0,1313804.0783482874,0.0,0.0,240771628.66058898,2825270.6550059947,22390990.485605855,0.0,0.0,6361604.414758935,48478506.224407665
3,18.98395218963397,24868.982886194997,0.0,4303590.008758988,0.0,36449.76062494526,5497802.414408529,52250.87953664858,19909960.07721113,1139.2934163658765,0.0,78201.04562586191,0.0,0.0,4878631.893839355,170.89687119420935,478950.4757940286,0.0,66628.5003416004,12836616.277678948,0.0,0.0,0.0,0.0,0.0,0.0,21924.656590391012,0.0,0.0,2789818.51606922,45226.92539274714,421800.70780513267,0.0,0.0,2963349.353041152,11596934.092687258
4,202699.68811202503,186.08318723234953,0.0,73824.82507461717,8569.561493467967,0.0,0.0,0.0,2678.779376305556,0.0,0.0,0.0,856.4346556146919,0.0,6710.428952848959,67103.78583441187,22772.324062497395,0.0,5358.220271368056,7487658.573804897,48122.619186009,0.0,0.0,0.0,0.0,0.0,93305.6007452092,0.0,0.0,0.0,461946.1571088715,3347.959873318143,26161.6478912697,0.0,0.0,0.0
5,0.0,136396.9792301612,0.0,3037966.2552761678,0.0,0.0,97045.5596115305,7825218.730362276,279118899.25820345,0.0,0.0,93.68409852105034,0.0,0.0,7756039.951871682,0.0,41341455.250445575,0.0,8546.587980842978,69184804.07883282,0.0,0.0,0.0,0.0,0.0,0.0,1055714.6731687596,0.0,0.0,491802938.14274794,4196097.432575552,20832046.23563065,0.0,0.0,1971497.020243729,5564622.281039154
6,2740916.4038688364,3069014.600197946,0.0,323974915.1498538,3961.783088107422,3106288.3981253635,123674361.2346115,1235768.4918174567,64747189.84385285,0.0,0.0,349782.043133098,1120205.226813619,0.0,136612131.6691999,866515.4162491439,117432206.36505063,0.0,8939739.581641302,1530206187.091252,176873.57010002644,0.0,0.0,0.0,0.0,0.0,392954182.9801719,0.0,0.0,227625511.52187753,68590791.34514283,163077253.5575423,11115.563932214913,196708099.50482547,2152697.8272976885,31015119.88580974
7,29173.42625918675,0.0,0.0,274725786.9099286,0.0,15113180.07847668,595712782.6413895,1685.8686716818095,283308017.85301024,0.0,0.0,0.0,0.0,0.0,7859229.814820761,28016.881853967687,140342976.6121998,0.0,0.0,272490.9310870065,0.0,0.0,0.0,0.0,0.0,0.0,164319735.22921908,0.0,0.0,0.0,671807.571558608,8402440.866440196,0.0,0.0,0.0,2442058.1860042256
8,4828.08537527782,60109.85568893094,0.0,12232817.958169077,0.0,0.0,443569.8516550103,105172.28927251097,109178.31157860717,0.0,0.0,0.0,38476.08813026685,0.0,4473563.859904485,2347.3853128649575,1784998.9058564983,0.0,762763.1481525729,159582470.37600812,0.0,0.0,0.0,0.0,0.0,0.0,9607481.132950246,0.0,0.0,3920653.5906513487,7113437.867474259,1546663.2359780704,0.0,0.0,0.0,52747.50416448291
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20476.361490950287,381176.451774697,0.0,39316546.059658736,56.32908057561729,11153331.122634633,4604027.956077493,7751.131318407383,26657071.911038835,0.0,0.0,975373.5474780411,0.0,33945.821360641494,4251460.234068515,7201.236492284867,22747369.948339365,0.0,1936448.0653059615,18373987.76071496,0.0,0.0,0.0,0.0,0.0,0.0,239669.6843019944,0.0,0.0,84555534.36142817,513528.4134181731,14839672.159099672,0.0,12898203.098569434,2870906.17340934,2816424.8037073878
12,132.94589514275765,2004977.3428969106,0.0,22484127.94434201,0.0,1601530.3206731654,264729341.48495093,6638910.203594795,11617525.448136963,27161.547723035477,0.0,9876.789206566204,284.86334662817535,0.0,136120412.25903255,0.0,100131297.29440798,0.0,4108056.8466990124,192596679.6092222,0.0,0.0,0.0,0.0,0.0,0.0,4123887.406308383,0.0,0.0,936250979.0004274,11248653.905474603,344105579.66453856,0.0,11395.224967018614,2405310.269359962,10757084.831245745
13,187613.03943142365,4427982.307555142,0.0,49513303.42636519,0.0,206928.7352646768,9379303.44352252,18540772.541683044,449696487.54627013,0.0,0.0,14018.413658835601,0.0,0.0,3816385.9951332677,86808.29171824054,12179027.45192394,0.0,1277.6207619270833,983432133.3947257,0.0,0.0,0.0,0.0,0.0,0.0,16858306.237643562,0.0,0.0,983334184.6715852,11070341.15798905,56142680.47479692,0.0,0.0,5324223.1429277845,52463235.959938034
14,24484.20785969447,1332221.8842751188,0.0,29614204.269663803,0.0,138922.20669792496,0.0,0.0,8810357.09467538,0.0,0.0,0.0,5152.344427693449,0.0,6386358.95241746,265338.6549685775,2881589.8836156246,0.0,0.0,1187533877.4634664,107879.0002747978,0.0,0.0,0.0,0.0,0.0,4931213.45056121,0.0,0.0,157916621.5171599,15002401.361654796,810865.5884891627,29458.581274200686,0.0,0.0,13480.59107627924
15,9403603.225982916,1072380.3329533683,0.0,9205255.982450958,18807.664766065194,721209.9701203256,127651.25232238795,522607.46227408387,0.0,3977774.8974939045,0.0,0.0,408358.3448630123,0.0,2551485.106018759,3105689.850753323,43542049.8200343,0.0,0.0,114360265.70191191,5892.06322379244,0.0,0.0,0.0,0.0,0.0,30262272.812371,0.0,0.0,1852460.0565563787,14823417.086300807,21107433.651964843,4758.111063536338,136654.96622705195,0.0,294621.3082303233
