,2001_200,2001_81,2001_130,2001_82,2001_20,2001_40,2001_120,2001_110,2001_71,2001_121,2001_160,2001_62,2001_122,2001_151,2001_90,2001_10,2001_50,2001_30,2001_170,2001_202,2001_61,2001_140,2001_80,2001_12,2001_152,2001_100,2001_60,2001_210,2001_190,2001_70,2001_150,2001_201,2001_11,2001_153,2001_180,2001_220
0,42417.721744441274,0.0,1852502.2829946468,0.0,23818.34654571289,6012903.6317387,15319205.882181047,1257350.9221416675,0.0,0.0,19755.698593342593,312806247.69536567,4260.172036345294,0.0,0.0,557933.0883474919,15610894.809177691,24299098.59422225,13815713.185336063,0.0,2293884.1779134613,0.0,14086.794730587673,0.0,0.0,2252992.936128999,69790507.46972853,0.0,0.0,0.0,23223.432693570554,0.0,1251941.3874004052,0.0,3590626.423241784,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20279.122362412592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,25748.467589174405,0.0,2927146.95275731,0.0,517838.7430442774,37067641.483358465,17737495.571463093,1398986.0932970091,0.0,0.0,2848.652980522762,234967793.7619992,8913276.72955257,0.0,0.0,8352971.110171568,8644646.79576111,22227188.4737339,20313.606096566647,0.0,6425888.862551276,0.0,0.0,662487.7553342801,0.0,14770409.165294386,278596712.2577875,0.0,0.0,0.0,2086.7063531977356,0.0,48489921.253637604,0.0,47221956.25468934,0.0
3,0.0,0.0,61511.51494891309,0.0,23635.1805645102,710146.9671913325,13026831.549856428,21640.037503233034,0.0,0.0,48407.94559045728,2427680.1213248936,52250.87953664858,0.0,0.0,5584385.742279813,4388318.123919477,421515.8936474187,26768.719479220512,0.0,2696207.2848286084,0.0,0.0,78106.16082335217,0.0,4293636.105002087,17517560.757940035,0.0,0.0,1139.2934163658765,170.89687119420935,0.0,11623038.398326311,0.0,4914492.895022469,0.0
4,211347.60334972577,0.0,428017.6576868015,0.0,186.08318723234953,22102.67231209679,7496220.191211607,118115.6135093086,0.0,0.0,5358.220271368056,0.0,0.0,0.0,0.0,1774.8423275780042,0.0,3347.959873318143,0.0,8476.347278098983,0.0,0.0,0.0,0.0,46112.40551302824,67124.42884327951,2678.779376305556,0.0,0.0,0.0,68261.49623795119,856.4346556146919,0.0,25415.78022447784,6710.428952848959,0.0
5,0.0,0.0,4207277.144493425,0.0,136862.32148020336,45598663.51778941,72457226.95879658,1347856.324587455,0.0,0.0,0.0,485535111.1974151,7922999.718252654,0.0,0.0,5897852.563304246,98471.34528516963,21490562.72603042,0.0,0.0,2048142.185713944,0.0,0.0,93.68409852105034,0.0,2926249.6740563153,279903309.1749583,0.0,0.0,0.0,0.0,0.0,5526266.9023914505,0.0,7804083.124012005,0.0
6,3227490.6746147834,0.0,67165279.23321414,0.0,3043715.1129296287,119359853.64996663,1533257171.3000996,389768016.9335484,0.0,0.0,8896476.250723848,229636031.20575216,1236585.1960991253,0.0,199800250.8831507,70641432.40545896,120529919.27795489,163065994.79239854,3020261.1931033577,3961.783088107422,2103451.1999299764,0.0,0.0,349971.9576693698,179572.96741654817,322549447.41374725,66013555.43054165,0.0,0.0,51284.58479120738,1176959.2522744124,1125711.2906025164,30696555.824224744,9825.967582327206,136369686.01929152,0.0
7,29212.007298658642,0.0,2709924.253860221,0.0,0.0,144464401.83812812,1454128.6721689142,165376297.3445174,0.0,0.0,0.0,0.0,1685.8686716818095,0.0,0.0,1658576.849857726,602014378.8665074,8200318.389112721,13537179.069159398,0.0,0.0,0.0,0.0,0.0,0.0,248600692.7229423,271462219.882059,0.0,0.0,0.0,27502.74173395944,0.0,2440481.10389779,0.0,7713349.339123017,0.0
8,7573.183130921592,0.0,7118053.272478144,0.0,56228.96635725324,1887762.1145797337,159480024.24837643,9664686.814828621,0.0,0.0,760040.664402228,4300893.679659569,105172.28927251097,0.0,0.0,942600.5785848576,468402.2008919125,1506451.9620627288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12213060.265325297,90026.55590041744,0.0,0.0,0.0,1060.2680871167415,38400.378955678876,50384.79253209232,0.0,4476430.986851602,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6127.140556404473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
