,2015_170,2015_220,2015_100,2015_180,2015_70,2015_50,2015_190,2015_110,2015_30,2015_120,2015_150,2015_200,2015_60,2015_80,2015_10,2015_210,2015_40,2015_90,2015_140,2015_20,2015_130,2015_160
0,33199651.43085195,0.0,30871180.03692782,2975023.2450514482,0.0,4476659304.786114,0.0,8974761.560807833,50136620.776863135,23562203.26871819,0.0,0.0,1822701.7022119157,0.0,1638191.8143830951,0.0,17416654.991876904,0.0,0.0,0.0,2976587.3947805157,5883056.745445397
1,96321479.65353918,0.0,32473638.96067606,7451182.372644486,765195895.1590146,3038860517.6707516,0.0,9113540.49398465,191522537.8419366,3389662933.933578,122483.52138968224,2374149.3577795583,2760923476.052962,10268100.744743101,26899718.897181053,0.0,233335644.50087103,1665649591.3533194,0.0,0.0,66609782.95170703,2007165.7416324501
2,7867748.84538624,0.0,40479805.06340392,2250337.9241607785,0.0,1010573294.3928822,0.0,6953876.215159294,15526337.929658676,948241.488282194,535.531457435571,313.3324557276717,114926914.3889576,37755.44658104024,2175025.595920201,0.0,136515102.68674436,12405.11375716851,0.0,0.0,3660847.0790279536,2472490.9690599134
3,34391039.0029788,0.0,755914350.2233421,48929147.88353768,622779129.1690059,1141638208.8943107,0.0,23095193.24408268,676189630.3904492,157669242.99673212,1318393.1469430192,3498117.427750957,2109815800.8958826,5163221.729791437,561545457.2750603,0.0,719925130.4708585,217535.81852703236,0.0,340268143.40103334,54878758.63309801,784276.3041595662
4,0.0,0.0,27514994.21306405,67833206.81701322,592533450.2612078,0.0,0.0,1142865.793678626,5646454.352520535,41700.98150714246,856429.9258936505,19078.40302256866,12176575.171518795,11207.809770199436,10890404.017482203,0.0,3640969.228380075,100442185.56974423,0.0,0.0,12940.018645327706,39628.627003970585
5,94783417.57545422,0.0,5104359.4258242315,0.0,0.0,7493090058.665695,0.0,12608818.555735948,244853166.18145433,2979.348892203143,1476975.0462478083,151.1283555129726,0.0,31452.016892638887,2877466.949648405,0.0,189773858.4733278,0.0,0.0,19934.690796348026,5774.072625657889,188861635.46627626
