,2001_20,2001_30,2001_210,2001_180,2001_120,2001_40,2001_70,2001_110,2001_10,2001_220,2001_140,2001_80,2001_130,2001_150,2001_170,2001_90,2001_160,2001_50,2001_200,2001_60,2001_100,2001_190
0,0.0,48356652.5497569,0.0,3139622.5511708534,23404283.16643337,24584336.37957692,0.0,9369570.477691783,1629973.4697093586,0.0,0.0,0.0,3010617.48408139,0.0,34906866.64897866,0.0,5888754.4497578535,3478324388.2446666,0.0,1122999.927459446,29855587.16584165,0.0
1,0.0,191940412.27412894,0.0,12130594.063663503,3473682069.0693226,262468113.7279612,773320232.6912416,9499399.423430394,26960254.282383822,0.0,0.0,10184530.433895404,65986248.23846972,129456.89522214618,98215675.4710143,1684316926.8733325,1636981.1911891822,3061442816.772269,2791594.254668121,2893613615.1237965,28460324.38178177,0.0
2,0.0,15955173.68418214,0.0,2350714.8015424353,949583.1513980284,141183721.84767598,0.0,6868229.568114962,2210092.6902024583,0.0,0.0,2329.6841766201173,3509296.590037039,276.44107183961466,7783312.684788018,12405.11375716851,2166894.2345740697,1039784667.9357609,377.76880295592207,106429421.89324735,27978690.733203307,0.0
3,342774256.9697281,681030042.4924493,0.0,57003560.55916701,179795559.0992772,724819180.1725007,621032793.8107504,22634303.874855407,566005404.3049722,0.0,0.0,5147611.013856771,55982490.2591937,1299953.7737798053,36012765.52768027,212983.24454693662,801220.0667454528,1157863649.6405265,3495045.623112717,2128595627.6584444,733661539.9213179,0.0
4,0.0,5229757.7624218725,0.0,81047794.41398002,11938.848950198217,3213886.707395611,592516064.8787041,662355.7727270672,10392912.0655919,0.0,0.0,5332.4973103885995,3860.5047126308955,1184817.0173060796,0.0,103175153.74339755,31478.300235092756,0.0,16058.953441221745,12661797.363461997,24371755.884167496,0.0
5,19511.389389050037,302913222.07452714,0.0,0.0,637216.2466729227,194459764.83738986,0.0,12656972.9663541,2943203.3405459346,0.0,0.0,27217.014177949757,5415.888236621999,1448637.499346475,103899981.06648344,0.0,191986002.83787304,6948414180.661612,1048.4578255069055,0.0,4523004.587401667,0.0
