,2016_220,2016_140,2016_30,2016_90,2016_80,2016_130,2016_210,2016_150,2016_110,2016_200,2016_60,2016_40,2016_100,2016_10,2016_160,2016_50,2016_70,2016_180,2016_170,2016_190,2016_120,2016_20
0,0.0,0.0,49361047.59009131,0.0,0.0,2974466.1264656046,0.0,0.0,8597013.951029394,0.0,3801033.9712384036,17311276.1174319,31273761.658641092,1619964.0376624793,5883056.745445397,4477196460.588241,0.0,3014910.3633071785,33199647.441735182,0.0,23674902.200819492,0.0
1,0.0,0.0,191708198.6476488,1656396608.243909,10319017.68078524,66928319.39315859,0.0,122946.73870247064,9218612.558713065,2388301.1709415056,2764984221.9353065,234119627.59822723,32846391.790685073,26843763.737676144,2043140.6876225285,3039324859.777092,771342729.3266542,7699460.310300919,96413595.88604358,0.0,3380867044.230106,0.0
2,0.0,0.0,15552117.700091973,11518.910770914792,43221.795042429745,3657432.776540569,0.0,683.6650128555169,6931162.1244579125,368.82812284549817,115176301.22634278,138116854.56525365,44957124.80604258,2174749.5582193234,2468412.333842672,993757133.1053143,0.0,2259607.6942466144,7853624.967011632,0.0,949801.5193239289,0.0
3,0.0,0.0,666858517.4951948,272483.8701537379,5247185.073138087,55067878.23954985,0.0,1317403.4012873676,23059435.23607721,3516820.148701021,2132134169.0795174,702599095.1229929,770473054.0418022,560540505.7774235,784276.3041595662,1153714558.348938,625382367.9919093,48126512.45183639,34610672.03211068,0.0,157372806.7932993,339939499.08297443
4,0.0,0.0,5787294.988429765,99855542.249607,10447.762475097657,13170.65078081488,0.0,827083.1323487753,1098008.8613904447,19520.84365226868,12358684.9912977,3667457.2807686455,27531385.243107613,10887999.774389658,41191.08716145244,0.0,592400813.726636,67046744.93281658,0.0,0.0,41724.387187608474,0.0
5,0.0,0.0,245076053.30124256,0.0,31452.016892638887,5282.264256804543,0.0,1463757.4175723493,12254431.712596735,472.2774886927415,0.0,187433202.43518034,5408040.606982391,2864600.091063983,188674340.51139274,7444302914.1616,0.0,0.0,94791591.23339832,0.0,2979.348892203143,20879.45802978289
