,2011_190,2011_130,2011_10,2011_170,2011_40,2011_60,2011_70,2011_210,2011_30,2011_140,2011_20,2011_150,2011_180,2011_90,2011_50,2011_80,2011_100,2011_200,2011_160,2011_110,2011_120,2011_220
0,0.0,3003023.2003614507,1641656.0372529894,31080883.067732044,18187419.844796855,1294040.5206337639,0.0,0.0,50111839.91677436,0.0,0.0,0.0,2921817.780869685,0.0,4476377161.112173,0.0,30506721.17160348,0.0,5860265.104110485,9305027.545264985,23635581.334713694,0.0
1,0.0,66588694.404518604,27010821.49290061,93241847.34492134,233617206.37931722,2744453021.991016,752356208.6874033,0.0,192034290.47603217,0.0,0.0,122147.261651362,7052934.648343837,1647241892.1985562,3035334352.310203,10318285.852698287,31745191.04749615,2371227.5519951098,1985608.259512703,9127583.20362244,3386261705.2526283,0.0
2,0.0,3643739.6526781707,2193674.213499083,7080578.099192997,136620664.76854017,114816984.71491118,0.0,0.0,15667629.200212058,0.0,0.0,554.0690241490042,2229193.198154987,12405.11375716851,1006428368.251825,12950.506549304466,36741600.89866066,340.73616073935426,2501280.0021383474,6960456.265914005,943040.0053720858,0.0
3,0.0,55132964.05156133,563182605.1921453,33172478.346770115,720535320.4869964,2101211032.1724834,625183795.3167717,0.0,677018538.6515585,0.0,341246573.9346826,1317164.319192403,49126337.000914976,216913.76881306162,1145649185.1619048,5147787.926700422,752276014.8616929,3489869.064384203,790632.3739766955,22627045.273007978,158895060.89806858,0.0
4,0.0,10784.86495878006,10771696.681173477,0.0,3489540.61312996,12027172.887098296,580638716.9906487,0.0,5499123.849163282,0.0,0.0,922883.3865698666,68180167.7510231,99132635.4180116,0.0,12037.1227230463,26715153.38817289,16173.870569045353,44673.491673658435,988756.3680255904,39662.64897114031,0.0
5,0.0,2825.309955066154,2831654.2994623543,87807927.79455386,188237967.63106132,0.0,0.0,0.0,243686359.49103707,0.0,20172.92741064232,1431658.828708214,0.0,0.0,7432224528.2537565,27217.014177949757,4724927.906225316,670.6659393115748,184411936.33982158,12475132.187440539,4591.368382895778,0.0
