,2006
0,5248934495.748796
1,516570.86352118116
2,373220703.0110404
3,35776562.152272284
4,2001199242.633884
5,6258561904.613299
6,1741414739.6645198
7,4035849459.9651947
8,4522263984.875988
9,386463.65215408045
10,745058.3746421599
11,4758511674.4873
12,1166906814.2078469
13,1382700065.9175339
14,3904385421.458055
15,134115201.73469827
16,10421300.028148245
17,16917749.995546073
18,7825.596313970133
19,37506798.68091133
20,4780003523.29905
21,487822818.65390444
22,1671874579.996468
23,15812556.036560165
24,5446103332.363612
25,34710428805.77198
26,6352116272.253398
27,7381911341.806653
28,10951835811.37181
29,286686355.99843913
30,195373705.4345512
31,1877860053.0061166
32,64144063.55226423
33,201668585.31981024
34,489702885.22339183
35,1312473716.3763075
36,55035353.50431752
37,44709321.38885951
38,3909461127.907998
39,2483331119.8055663
40,9189.378885673708
41,430280716.08145684
42,532825187.34220415
43,761186106.7162685
44,4640760765.957235
45,396769836.1783817
46,232999632.8968838
47,1214198098.783394
48,1080960615.6972456
49,349537060.01872575
50,42803342.75597006
51,2698197982.452043
52,1446132624.8861828
53,236535.7506639097
54,2378052139.8197637
55,488711755.14365643
56,780400711.5570602
57,12306127.83177878
58,442023862.5020184
59,2187289.892256888
60,2898744.0793588175
61,818965372.274071
62,5070063.679876534
63,152268134.53240663
64,2726494.066062176
65,1153166.0404010764
66,4456686.903308863
67,76408811.74806619
68,107057763.79789485
69,8890740.476758497
70,947.5291704446374
71,1103176.1892731825
72,1555335.992577438
73,194525.3036584726
74,145425306.1612209
75,116200188.84357011
76,2721581.448704662
77,650622.6614748021
78,869656184.3435204
79,204629673.93751553
80,1490097720.3702855
81,12652926163.45826
82,1355091984.0171993
83,1169107497.9036608
84,650364390.2277738
85,0.0
86,292442613.66207314
87,26857671000.881893
88,300945.5291260511
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,84879957.87276421
96,483.48282265257285
97,0.0
98,13399650257.507444
99,3393087754.361939
100,2557155832.39117
101,3486983724.209035
102,2320823939.583335
103,481604528.0483169
104,8906379749.571049
105,14111118296.234941
106,39792.37854923676
107,2786338993.315649
108,93158215478.78682
109,10272341057.15461
110,10931161437.438389
111,0.0
112,0.0
113,116481210.89038451
114,138492678.30143124
115,76394619.93983102
116,185102931.41122597
117,1048540789.3159914
118,14456.526511986462
119,623113612.7932831
120,251946441.10786366
121,144810767.9960556
122,128266652.78765374
123,1989120364.2209048
124,5238746.706405173
125,18363083553.997448
126,4226068465.9873466
127,926207583.8033075
128,1760866590.8113241
129,1704515539.3500948
130,5314034825.849701
131,2057986008.0904875
132,117511516.61288263
133,3267840175.203994
134,29458029794.66245
135,1753892.186862146
136,109182710.9959123
137,26427.115150044956
138,810658125.5031464
139,875066624.9776984
140,7741305254.185502
141,909656543.2168038
142,343216140.91725713
143,288819033.93281835
144,279965968.9846401
145,433661295.112232
146,39344139.41826448
147,2489391.1948516155
148,6201235.251627336
149,16765015.562397571
150,1407757.6430676414
151,235277579.42546928
152,1771552777.8318667
153,160292341.2451107
154,124439319.7052781
155,13236100.757610286
156,76935824.984379
157,14923054.89512308
158,263606517.2911165
159,21225420.834502377
160,59469.26602185546
161,94436950.04248776
162,71546839.85631917
163,8557772.08916549
164,18060029.87842179
165,58886438.499400176
166,366790735.51498294
167,316096472.6104273
168,417603427.0215159
169,174902672.48938403
170,120723510.65554477
171,29493917361.413055
172,98118680.40429176
173,167375411.59060732
174,937610.7731228982
175,363248279.83902735
176,103422.48777027232
177,928253589.9640129
178,601008.3581715716
179,50047365.20894298
180,62732798.375857174
181,6286701.864568213
182,132878335.45601775
183,44290326.732007846
184,234164.87082847813
185,366585253.0401801
186,829477130.2760015
187,44572165.621503524
188,66775892.805273294
189,28334.160502093837
190,67059686.68829914
191,55531480.50918752
192,0.0
193,116860590.91248797
194,214783.11852931796
195,70964.84175511143
196,57577423.70556709
197,373219348.7373567
198,787659949.9464672
199,307145052.00723815
200,77542196.13474645
201,269.75108447470586
202,1345149869.383768
203,147389960.9441975
204,583611.8320262078
205,1708320.9677807207
206,75140059.5058963
207,7118.266213458527
208,49154888.8284302
209,7419701.146779825
210,553604.370583012
211,2907779456.7565002
212,839821885.8585292
213,100828251.59307675
214,63112220.931709595
215,258604100.25885502
216,12153.783538640819
217,1346735574.19722
218,1950.8570249417378
219,3363.5665266533147
220,19007866684.397007
221,0.0
222,8166052554.387358
223,231164157.8554826
224,552016586.2951295
225,306462494.1161779
226,319240171.2331765
227,374217.9123673275
228,179870.40015475673
229,10038.990304739646
230,8405.152165236575
231,4569.011451011572
232,1490.6020845941873
233,244730.1906855952
234,35871125.097654164
235,7164577.2396683935
236,3172.551065195686
237,21200.11186576817
238,825483.1045082936
239,2451.698193815677
240,0.0
241,1582361.0118543268
242,4203838.709128755
243,210019.89995345252
244,0.0
245,16590531629.00229
246,5002030.367152688
247,2683171.4709607856
248,1587268.1611383099
249,167318.586957879
250,18.12577788206501
251,246681.5474879719
252,176082.56664737922
253,279578.8012082162
254,13775966.322679615
255,281253.1234410179
256,26906371.711062443
257,48919805.29496912
258,11912330.536610255
259,2285081.888112293
260,8755541.227378134
261,571786855.5882676
262,168834.74643565746
263,408764.3320830097
264,14062312.064740418
