,2003
0,5244030438.912303
1,516794.5830007016
2,364084738.1518845
3,35597300.762841105
4,2001011223.6778471
5,6118931037.170511
6,1733244978.8445904
7,4032783352.600936
8,4260241200.7231507
9,386463.65215408045
10,745715.1212334493
11,4637401921.351644
12,1051483863.8072554
13,1384524164.1530564
14,3866258787.4102955
15,133429091.30321336
16,10404888.465041656
17,16964378.75328971
18,7825.596313970133
19,37421313.319124766
20,4779341264.568423
21,483204284.1275617
22,1660990958.4147887
23,14975462.833821591
24,5447523450.603427
25,34857304503.29039
26,6200154886.233229
27,7159269559.293172
28,10903257770.466825
29,286470188.52879804
30,195753518.45397362
31,1858549249.0434895
32,63687859.95172356
33,201835977.78648144
34,489181503.9279751
35,1301166375.4290652
36,55532660.34569927
37,44738677.57937437
38,3918271756.0902534
39,2484359442.0862784
40,9189.378885673708
41,424588340.7598224
42,537442982.2353294
43,809828381.8583608
44,4500698194.307021
45,396349950.11150086
46,233139541.47772604
47,1222500967.972175
48,1108365303.4936452
49,348517800.9189351
50,43248638.17864161
51,2695580917.242581
52,1419466763.923718
53,236881.68407153245
54,2365609052.996741
55,493226945.6588749
56,776327539.8158965
57,12244205.818837743
58,435762709.8335508
59,2205795.0368252834
60,2883179.2283236166
61,823247316.852498
62,5080695.059638564
63,153104245.75045136
64,2731206.549152338
65,1168392.8627657678
66,4462389.893022288
67,76544105.67897634
68,106381074.7532826
69,8902580.268249951
70,947.5291704446374
71,1126059.445435893
72,1573060.8666935624
73,194525.3036584726
74,146268543.47307763
75,115352053.3715242
76,2740422.00537753
77,651114.2862969931
78,891590363.0304158
79,203366662.38177922
80,1488052934.3211703
81,12626811845.333607
82,1331123329.9428694
83,1158936968.7175395
84,645912866.1589012
85,0.0
86,290359488.26598525
87,26847691107.052322
88,301467.008828836
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,84879957.87276421
96,483.48282265257285
97,0.0
98,13456471753.223799
99,3405561617.7346206
100,2511644993.280847
101,3524131234.051522
102,2327526058.233875
103,474236979.56588304
104,8913900992.51435
105,14107103756.613367
106,39792.37854923676
107,2772587344.451772
108,94308479653.51608
109,10456623861.234053
110,11018152324.841263
111,0.0
112,0.0
113,116265539.89560987
114,138906892.7210985
115,76326158.9423812
116,184802254.22744146
117,1040458698.7612202
118,14527.022822871058
119,623694831.2657275
120,253342894.9444311
121,146595288.5177282
122,128279397.31781736
123,1994295579.9257684
124,5185111.808661987
125,18338440699.93122
126,4225129729.9726963
127,945163487.7150536
128,1767935128.7914279
129,1713472875.8095624
130,5333171729.342807
131,2062327107.9309595
132,117316672.55941306
133,3269069835.022147
134,29683555660.21838
135,1843955.1780540543
136,109419580.51600218
137,26427.115150044956
138,806314159.7171781
139,871948433.656669
140,7727490451.88675
141,908980302.4433168
142,343932276.0363233
143,287972363.42935234
144,283557053.1357268
145,434348001.8990688
146,39349309.82980076
147,2524897.4080640613
148,6216171.11587532
149,16825104.38210991
150,1412055.6946367135
151,235925373.24991268
152,1772872126.2756026
153,161141226.53874934
154,123988983.51488101
155,13263093.72759152
156,77150373.62241726
157,14946380.83206773
158,264296856.08592784
159,21280825.082193784
160,59553.02660406316
161,95010836.05929472
162,71686112.09415463
163,8554743.706314396
164,18202690.38545904
165,59107529.708913065
166,367892640.77895087
167,316232690.662742
168,418518190.22992146
169,174571598.6004972
170,121195978.93303964
171,29226653676.24963
172,98530966.676018
173,166839315.06573018
174,930454.7116481438
175,357553329.02556634
176,106852.15678052911
177,923142806.999478
178,595534.752517582
179,50098803.702257276
180,63242428.59582949
181,6286701.864568213
182,132642112.25605626
183,44290326.71813214
184,235431.45085345104
185,367135048.9999132
186,823907062.5708289
187,44968504.1842148
188,67195379.86423498
189,27734.51810956805
190,66427543.527756795
191,55752415.216844685
192,0.0
193,116631536.3489063
194,217418.76918288443
195,71006.12335380663
196,57731480.11433889
197,373321100.1057937
198,788234153.9845542
199,308820142.04529846
200,77364712.8823689
201,269.75108447470586
202,1351237918.5098298
203,147109641.845161
204,583717.5660252869
205,1704026.9872451248
206,74639523.22791661
207,7152.785498830463
208,49519573.43913224
209,7485565.272718614
210,575459.3122015982
211,2915646243.909999
212,844118802.7130853
213,101954300.16982988
214,63724895.97379139
215,260988721.93808925
216,12153.783538640819
217,1340926938.3167908
218,1950.8570249417378
219,3363.5665266533147
220,18985025708.19726
221,0.0
222,8266299282.347806
223,211869989.06439996
224,553626731.556604
225,303761149.21314174
226,318660287.7503629
227,374217.9123673275
228,179870.40015475673
229,10038.990304739646
230,8405.152165236575
231,4569.011451011572
232,1490.6020845941873
233,244730.1906855952
234,35844125.976455495
235,7125778.988624117
236,3172.551065195686
237,21200.11186576817
238,827564.6960569333
239,2451.698193815677
240,0.0
241,1565776.7381655276
242,4205860.573664137
243,210019.89995345252
244,0.0
245,16306620279.59814
246,4975152.585815854
247,2681067.002612848
248,1582002.1951339825
249,171961.67117684812
250,18.12577788206501
251,246717.73252772633
252,177240.77977030977
253,279578.8012082162
254,13722826.958154947
255,282411.37479253166
256,26906561.065390147
257,48629725.929242074
258,11890522.178760946
259,2283955.365655067
260,8747376.338146355
261,568352165.0482069
262,168915.73619134497
263,409677.854672626
264,14516385.194967667
