,2009
0,5259241369.940616
1,516081.2820007458
2,377019915.1747954
3,36041577.32968808
4,1997749774.0335276
5,6345289333.524167
6,1740005498.2033021
7,4032197723.622083
8,4345090615.678184
9,386463.65215408045
10,745277.2937988541
11,4695058241.460685
12,1135376618.347669
13,1371182488.4794164
14,3914959514.134281
15,134176175.57924613
16,10426830.528616186
17,16937296.500619236
18,7825.596313970133
19,37709896.36422051
20,4778644460.611331
21,482203141.9586801
22,1710433122.4136796
23,14099170.12656856
24,5488004918.499656
25,34943565552.87422
26,6376206856.236882
27,7682593120.370097
28,10974122482.396902
29,288103802.474201
30,195304701.79903945
31,1886825164.1334496
32,65265446.13587175
33,201477176.59294906
34,493387928.9913725
35,1314691388.8380775
36,54321998.05271415
37,44675513.508096635
38,3899277606.1070137
39,2489967982.5925517
40,9189.378885673708
41,432025505.08198273
42,552352733.6698387
43,783493293.4004053
44,4681154914.8692465
45,396620343.133283
46,232569240.16758102
47,1222403545.3830547
48,1072916302.1281071
49,365577701.9306726
50,43780412.84202332
51,2720721280.696858
52,1521414466.8579946
53,235340.82553511488
54,2421911453.104158
55,488365338.44592893
56,798755190.7640535
57,12272974.153131437
58,448048259.10550165
59,2186691.8677941277
60,2923579.7038587225
61,820514639.1583018
62,5056319.528235851
63,151742244.94144014
64,2727439.183037636
65,1130462.838056739
66,4418823.415858417
67,76064846.31713562
68,106860195.74073851
69,8886035.715757562
70,947.5291704446374
71,1103744.2840177326
72,1534315.2711388625
73,194525.3036584726
74,144869225.4801708
75,116914773.41459602
76,2719789.7525221948
77,648015.6707315068
78,857347854.5905172
79,205402470.3697936
80,1486124543.7366834
81,12632691495.137585
82,1349749153.4840581
83,1158008408.393507
84,649429828.9968809
85,0.0
86,290866300.8257113
87,26760508663.231926
88,300919.7788952113
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,84879957.87276421
96,483.48282265257285
97,0.0
98,13424720061.02578
99,3391330167.9652314
100,2562438229.391888
101,3409297103.1519585
102,2320539556.972206
103,486041990.8007406
104,8938426259.597994
105,14039442244.191622
106,39792.37854923676
107,2764076090.356122
108,93162486375.19292
109,10307932687.035007
110,10843719321.268314
111,0.0
112,0.0
113,116644581.34438974
114,138360554.0252318
115,76401506.14597207
116,184170536.76731884
117,1053893755.9191917
118,13773.337629733767
119,620991162.7027725
120,251481490.4460836
121,143351033.65111092
122,127596935.53123778
123,1987319127.0151832
124,5235191.350342879
125,18310685925.239716
126,4168519632.6382856
127,921784597.9523202
128,1759090540.2874632
129,1688433644.0410914
130,5280919462.807869
131,2053358082.5879626
132,117650640.85555324
133,3283440870.1893744
134,29329072010.674473
135,1692220.3752251416
136,109461451.71168435
137,26427.115150044956
138,806161969.4308944
139,878424254.6864076
140,7673625223.905389
141,909876938.8818197
142,342605695.10065335
143,289036665.8470957
144,280422724.2365199
145,434601946.0260672
146,39337169.495276175
147,2471151.460237942
148,6174338.499542625
149,16783941.898847915
150,1403417.442599422
151,235193394.53430986
152,1773246778.2507544
153,160110526.9792936
154,124628270.2851043
155,13191578.343223643
156,77011554.05731913
157,14884959.214916937
158,264733380.07107618
159,21130467.363794155
160,59144.35445282333
161,94186288.144672
162,71577875.62407394
163,8563971.005383061
164,18065185.00762309
165,58985678.19590888
166,366345964.87270224
167,316558208.94940186
168,418632013.61182505
169,175615992.85236138
170,120379075.34109436
171,29308675481.755978
172,97912036.14538111
173,168224101.3143774
174,941676.1974845225
175,354264821.44670296
176,102028.47991009938
177,907374165.7292169
178,596171.8489615981
179,50086063.693621516
180,62233626.304844335
181,6286701.864568213
182,133325570.00715649
183,44290459.890545785
184,233220.7823124872
185,365979519.1580637
186,819030859.6028013
187,44260838.01731582
188,66505778.25502122
189,27435.805911145017
190,67579532.11230418
191,55663628.85090256
192,0.0
193,117388696.29406093
194,214497.25702265135
195,70861.62268998026
196,57478230.882366136
197,372950844.7247446
198,787507302.520712
199,306624670.8045392
200,77904755.07153358
201,231.21176995237755
202,1347774185.0171554
203,147983272.87471128
204,583219.8416117084
205,1709104.1054177461
206,75438412.01858653
207,7118.266213458527
208,49004102.25098235
209,7290621.677278804
210,547654.551930397
211,2909795984.5848727
212,834666519.0410614
213,100064581.52217013
214,62794568.394302756
215,256526906.94895768
216,12153.783538640819
217,1344704458.8404343
218,1950.8570249417378
219,3363.5665266533147
220,19003842830.117218
221,0.0
222,8179098080.078608
223,233480000.79870498
224,552654275.7202176
225,310713355.20120674
226,318994836.94996136
227,374217.9123673275
228,179870.40015475673
229,10038.990304739646
230,8405.152165236575
231,4569.011451011572
232,1490.6020845941873
233,244730.1906855952
234,35866968.23769671
235,7192861.763694526
236,3172.551065195686
237,21200.11186576817
238,817203.7287078677
239,2451.698193815677
240,0.0
241,1561632.6163131865
242,4199793.985376444
243,210019.89995345252
244,0.0
245,16200515493.368496
246,4979813.211900223
247,2658715.9316117167
248,1587268.1611383099
249,170800.91744325863
250,18.12577788206501
251,239845.32123489195
252,177240.77977030977
253,275022.13677630946
254,13857236.144791197
255,280585.70883935667
256,26906164.222408824
257,49017762.03268973
258,11950941.468408396
259,2284817.882921672
260,8758864.89987968
261,568979841.187158
262,168680.93550093228
263,398130.8757727248
264,14254399.694630172
