,2019
0,5283956630.213511
1,567168.3902692678
2,382157613.4903342
3,36536547.10495197
4,2009193034.0665038
5,6156433391.337118
6,1758919497.0470998
7,4001440886.6237893
8,4681758829.701934
9,321375.7230789127
10,601049.4217469979
11,4855346798.321601
12,1183911961.9491713
13,1396477956.369958
14,3989670740.2551513
15,133294195.28295477
16,10494436.72485715
17,16278753.082685262
18,7825.596313970133
19,37947015.73850044
20,4787068906.102699
21,485290591.71954215
22,1734564635.999193
23,15345985.124625288
24,5467630278.925676
25,34829045396.69644
26,6460789944.2527075
27,7742392327.176358
28,10787817156.073057
29,289593193.7020852
30,195206232.75660625
31,1927007761.8653395
32,65817079.02416802
33,200490076.5780433
34,495606749.34620064
35,1328715894.5065777
36,53604982.37653663
37,44967634.23073141
38,3882673204.1933413
39,2495013099.871582
40,9189.378885673708
41,456065789.0503646
42,544858258.7262897
43,775218470.717154
44,4723902222.241048
45,403331402.7586324
46,231640028.19050938
47,1238001194.1533318
48,1071524290.8766849
49,352795842.79192626
50,43041477.76953616
51,2740939930.360049
52,1588827890.2799635
53,232080.12414236768
54,2521521442.358079
55,502479725.6760076
56,858250372.4879274
57,12117642.529722523
58,444024748.2277375
59,2045645.431112716
60,2631460.568629027
61,808362371.3952816
62,5061402.676019025
63,148320546.8116198
64,2631981.388372335
65,1165497.1351681477
66,4292843.231973734
67,74973772.96398498
68,101584295.58600767
69,8833327.084308062
70,0.0
71,992103.0526171303
72,1487612.0142386202
73,190930.08540715027
74,140908621.65812364
75,114613248.95606016
76,2608051.3231057506
77,555677.1012353526
78,802130853.4607899
79,204270657.9890928
80,1477070825.0210915
81,12350470058.819427
82,1322637312.6865907
83,1155129545.9023354
84,664550373.1232947
85,0.0
86,284441757.93838143
87,26277283470.18566
88,292963.83644875756
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,78749411.04782304
96,483.48282265257285
97,0.0
98,13285056564.668402
99,3391350354.76662
100,2494732707.9406834
101,3206572199.8664217
102,2319271041.5888977
103,495032060.816445
104,8893707736.51995
105,14118173460.446026
106,39792.37854923676
107,2749540942.248211
108,92859450819.23033
109,10101479176.265657
110,10776537984.947893
111,0.0
112,0.0
113,116637400.38865097
114,135365648.84727484
115,76633182.11837518
116,186831601.1783672
117,1067570601.7669513
118,14345.585250795506
119,634488672.3103445
120,245840779.75144818
121,121897459.44490208
122,126360868.0593006
123,1975456207.7504497
124,5210171.040161244
125,18321905316.726788
126,4161408152.6876574
127,906557166.4157813
128,1661586022.6059177
129,1671648130.2657382
130,4994236751.326056
131,1976452762.1792364
132,117074449.36455907
133,3277018927.0437536
134,28119310882.981087
135,1552117.4952056222
136,109391245.25045644
137,10949.201188114392
138,804357252.6817955
139,880799348.8301216
140,7763196293.581503
141,912034078.0021446
142,342959341.69153756
143,289422633.23786944
144,285306692.5916098
145,435002780.34078103
146,39154841.98401561
147,2375648.799976823
148,6042256.222774487
149,5220700.780810469
150,1369760.975224581
151,235899577.47645578
152,1776912767.3619936
153,160686909.96416712
154,124513280.64944415
155,13095828.411047075
156,71094036.51011704
157,13659699.331236377
158,262428947.61474583
159,21068850.866056923
160,48189.05488129415
161,95291689.03425215
162,71956111.55863102
163,8461686.151875101
164,18092292.37101179
165,59045897.62097006
166,366987834.25347155
167,312600505.7645564
168,418296570.90605897
169,176437969.82963195
170,119134042.89467238
171,28896945238.32849
172,96833728.73860279
173,168455633.58466393
174,940158.0204404199
175,355699695.5927462
176,101694.38867896357
177,905596276.5030421
178,596880.4867338454
179,50440401.98044326
180,62122807.52113908
181,6286241.902689483
182,133884521.45265934
183,43746481.207525894
184,231503.7626186941
185,365477092.9568615
186,813095358.1952288
187,43785337.78010838
188,66277843.94795943
189,5716.023351559691
190,68166375.75318271
191,54684080.09339358
192,0.0
193,117028133.486775
194,207346.12928388437
195,69884.26131966688
196,56199818.616644494
197,374042734.813088
198,786659220.7083206
199,304479759.19743544
200,77292284.22199485
201,0.0
202,1347228304.4570434
203,147537912.22527274
204,581121.1456240974
205,1679188.7405432775
206,76925941.58817218
207,6814.530320584322
208,48873149.95457788
209,7299278.969981197
210,525796.7580704768
211,2899366301.4612966
212,836064535.7258735
213,98021288.6510238
214,62866150.90403989
215,252438212.58619088
216,12153.783538640819
217,1325745101.1542087
218,1950.8570249417378
219,3363.5665266533147
220,18804697807.64325
221,0.0
222,8162508474.545455
223,234266761.08901826
224,545231638.2799608
225,305661385.7884178
226,311881565.23414785
227,363383.15001125337
228,154075.76235187709
229,3001.8541192492044
230,6838.092302058778
231,4474.5868566542495
232,1255.5786944450356
233,41865.95356554033
234,35693905.53557212
235,7190655.427464822
236,1519.8217919915967
237,21200.11186576817
238,815130.9447530269
239,2026.3428163729145
240,0.0
241,1554478.8541450053
242,4203703.785956264
243,149817.556784276
244,0.0
245,16274893428.075638
246,4959645.977078704
247,2495004.865503792
248,1568240.942969192
249,164705.2428019081
250,0.0
251,207138.59763719531
252,158183.56325824102
253,258640.7388391446
254,13913005.096926754
255,273351.98883795406
256,26877342.068905022
257,49672077.16267149
258,12011234.53684913
259,2277845.2768321824
260,8529679.762634255
261,562679310.6274991
262,165480.14100059133
263,397959.70591735403
264,12823941.057358183
