,2012
0,5183878195.578393
1,519963.3215633205
2,366550229.79672056
3,35809153.25025718
4,1995745490.0576124
5,6179981734.94403
6,1739410848.2271857
7,4011253260.4901395
8,4418709780.604013
9,314264.98997189075
10,588697.2556504182
11,4692116371.469079
12,1105938282.427602
13,1370506883.902999
14,3906373825.7527947
15,131134107.05308308
16,10405244.15390295
17,16683821.04972768
18,7825.596313970133
19,37418211.026793905
20,4750092921.563817
21,475815158.3505446
22,1670248138.840011
23,10867362.15945909
24,5430543139.406021
25,35022184295.323845
26,6421098439.4584255
27,7686473804.300576
28,11017454391.17378
29,287973481.06851834
30,195193440.27640113
31,1885162235.8770223
32,65189930.19084952
33,200862683.57242978
34,491094636.6407642
35,1301051859.8281999
36,53829523.32262724
37,44642370.423494324
38,3893626704.521935
39,2481651318.7713523
40,9189.378885673708
41,435638517.8864524
42,532666364.3779466
43,788474752.2226532
44,4607574001.914219
45,397287651.7752739
46,230701042.58966532
47,1229156941.2625473
48,1075919125.076313
49,347998582.20034224
50,42317279.41114566
51,2663183518.5292606
52,1511363353.9339042
53,234184.82958840954
54,2413651291.751935
55,487224597.35768884
56,802659252.0929728
57,12280980.08797723
58,446543556.8878436
59,2009467.9716110395
60,2855456.5340481843
61,807971180.2880527
62,5054424.120709726
63,150545068.58372173
64,2703655.3100557607
65,1138170.9280808177
66,4257102.501002638
67,75566612.43690275
68,99475775.67082758
69,8856899.17910488
70,0.0
71,1027126.1493591259
72,1509243.1312184157
73,183883.07619868673
74,142926198.0617233
75,116315435.90854846
76,2646696.2969350293
77,635712.4893991782
78,784052536.3113168
79,205121822.06441057
80,1482340380.812107
81,12380808912.648542
82,1351014336.2254522
83,1161213461.2814965
84,657948063.6101085
85,0.0
86,288466215.2713388
87,26653889768.334385
88,295606.72122165933
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,76150246.62223703
96,483.48282265257285
97,0.0
98,13357643563.270624
99,3389497191.258754
100,2592512647.6384506
101,3310226445.18441
102,2319303377.629108
103,489980209.1086377
104,8898370347.94152
105,14108919039.303627
106,39792.37854923676
107,2768558162.0016146
108,92741945136.143
109,10268668815.59576
110,10780129543.840195
111,0.0
112,0.0
113,116481814.21310918
114,135518814.48162228
115,76127744.824538
116,182786550.9115232
117,1054166840.0620996
118,12449.890820144103
119,620786827.5248867
120,247779650.84036258
121,122568810.05387352
122,127366985.93574774
123,1981433357.4597344
124,5221943.1574068945
125,18221786488.34501
126,4101599732.1768665
127,912045359.2715108
128,1646072564.745471
129,1682509279.8587103
130,5084736386.111651
131,1959248361.893008
132,117365421.4850067
133,3256338848.814047
134,28364174393.654583
135,1624994.0216901437
136,109061462.72368778
137,10901.715335111769
138,805051584.5905353
139,876987742.563448
140,7642293837.701616
141,909441747.0981392
142,341038375.11118686
143,288380684.8372965
144,280301432.9043279
145,434509684.235573
146,39225135.76928648
147,2407770.447330322
148,6146729.855898121
149,5233962.988745648
150,1381848.4020589686
151,234959069.05950585
152,1769560122.5541327
153,160061187.82460982
154,124329802.97658567
155,13168940.157711409
156,70951770.88208129
157,13878879.311363421
158,263349050.85996735
159,21039536.415023465
160,53265.22594587791
161,93984738.33986774
162,71462450.11023638
163,8495306.358886931
164,18064454.334437076
165,58944151.74980692
166,365859859.6482946
167,315998898.0371896
168,417965215.6382289
169,175094531.79719988
170,120055471.83985953
171,29214492393.95846
172,97677103.39240226
173,168214613.07204384
174,935147.3656375617
175,356296837.2020389
176,102086.46444088657
177,914624050.8958364
178,589979.6613725784
179,50007443.39001752
180,61794805.78165735
181,6214590.105075738
182,133419957.38693835
183,43893588.3188359
184,231535.71403599775
185,365336888.36254084
186,818732593.8856456
187,43747270.40159751
188,65755663.30304309
189,5716.023351559691
190,67443204.41209458
191,54922665.67918508
192,0.0
193,117082864.96706158
194,209974.47298221517
195,70503.72987234448
196,56978909.308129564
197,371687695.0826336
198,785246508.8132366
199,303801700.95994204
200,77778658.77139644
201,0.0
202,1343224867.922806
203,147602841.21569735
204,584770.6860376357
205,1699874.0922665424
206,74805470.50879209
207,7083.743767943118
208,48765022.758138604
209,7217465.823396611
210,551101.7776799134
211,2899124413.43514
212,832290492.2802104
213,99717178.18800002
214,62463874.788370095
215,256022929.2592532
216,12153.783538640819
217,1333420703.3099864
218,1950.8570249417378
219,3363.5665266533147
220,18926641387.677197
221,0.0
222,8152941464.95092
223,232952879.00264996
224,551028104.4695596
225,308635019.2872923
226,317139144.7161456
227,362550.4249388341
228,153781.49708476893
229,2973.857664823221
230,6648.1452971369345
231,3815.284346343919
232,1255.5786944450356
233,39329.45353314865
234,35699912.21688004
235,7175408.88405035
236,1475.1700019073833
237,21200.11186576817
238,813056.1154020979
239,2026.3428163729145
240,0.0
241,1524467.7405915514
242,4201681.390959011
243,155282.2802620205
244,0.0
245,16371241599.477228
246,4987016.935922377
247,2599477.2261788636
248,1573415.0525149787
249,168405.91552088773
250,0.0
251,231218.7121092545
252,163323.56890663737
253,254339.09713265067
254,13775581.79880819
255,275203.2345531369
256,26878768.210167058
257,48846674.33618044
258,11926297.175495138
259,2284496.7622374664
260,8741499.169696484
261,568342975.4640859
262,167400.5658549401
263,397381.5993702573
264,14230662.67022549
