,2020
0,5287008952
1,567792.9539
2,380705726.4
3,36623771.04
4,2009315316
5,6211239751
6,1760914050
7,3995977602
8,4325819939
9,385745.4688
10,746541.9246
11,4906007292
12,1172150588
13,1419436813
14,4004481824
15,136535932.9
16,10525948.09
17,16784878.24
18,7825.596314
19,38073820.49
20,4795805116
21,491462749.5
22,1720273049
23,17402696.56
24,5500024628
25,34841427718
26,6429614873
27,7691299140
28,11050488998
29,289860581.2
30,195288403
31,1924454295
32,65967052.94
33,200952623.9
34,495003346.9
35,1322132038
36,54232475.49
37,44902783.42
38,3881353028
39,2497055870
40,9143.683653
41,453052177.3
42,552372684.3
43,779184749.5
44,4775414508
45,403472884.9
46,231673351.8
47,1233974701
48,1073537324
49,359422892.7
50,43483058.21
51,2726589022
52,1520881242
53,232043.6065
54,2499148087
55,501858549
56,855879374.3
57,12317598.35
58,444067210.5
59,2179137.504
60,2677309.4
61,818209915.8
62,5086441.502
63,148035280.7
64,2632528.921
65,1173584.818
66,4362094.466
67,74903751.92
68,106387501.3
69,8865100.324
70,947.5291704
71,1020564.186
72,1488583.624
73,194453.0336
74,141211261.9
75,114652550.9
76,2645977.028
77,560465.539
78,928172596.7
79,204660011.3
80,1471449963
81,12583721419
82,1301560571
83,1153438169
84,672344312.6
85,0.0
86,283419738.7
87,26276514566
88,303238.0903
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,53122564.9
96,483.4828227
97,0.0
98,13829618473
99,3394779984
100,2806840320
101,3185113429
102,2322813314
103,497058060.1
104,8926780671
105,14203241278
106,39792.37855
107,2770379377
108,92949885529
109,10147249922
110,10762171397
111,0.0
112,0.0
113,116962163.6
114,138542665.3
115,76824220.26
116,188050500.2
117,1074704188
118,14522.17035
119,635456612.2
120,247557570.5
121,141312437.1
122,126514910
123,1980491531
124,5333550.969
125,18375747187
126,4227839928
127,919983752.5
128,1766383814
129,1662691849
130,5129397303
131,2067501548
132,117131283.9
133,3302916358
134,29002466451
135,1534123.599
136,109903027.1
137,26427.11515
138,817034764
139,802058511.8
140,7649076449
141,915298524.3
142,343564221
143,289352443.4
144,288690359.2
145,435277563.1
146,39271761.29
147,2416712.088
148,6047303.544
149,16636163.33
150,1390757.03
151,236080993.7
152,1780368280
153,160846777.4
154,125165985.6
155,13109218.92
156,76880494.83
157,14630261.63
158,262687788.9
159,21156601.89
160,54317.72351
161,95405767.02
162,72077808.38
163,8529519.83
164,18107123.46
165,59018581.77
166,366827201.3
167,312141491.2
168,417919005
169,176424093.2
170,118971910.2
171,28852765438
172,96630301.58
173,168462123.3
174,946933.8246
175,359660802
176,102968.3746
177,907797091.2
178,607930.7228
179,50481012.45
180,62230380.94
181,62413.76403
182,133970880.6
183,44290459.89
184,235014.5157
185,366107502.6
186,819271867.1
187,44092647.96
188,66792697.72
189,26786.10648
190,68472685.7
191,54821016.25
192,0.0
193,117132093.6
194,213374.3927
195,69884.26132
196,56163128.7
197,375374474.4
198,788853783.5
199,304117146.6
200,77235501.34
201,231.21177
202,1347244200
203,147196268.6
204,580518.8488
205,1695301.103
206,77334835.81
207,6614.353863
208,49016393.54
209,7307426.383
210,525661.8309
211,2901483650
212,836285407.5
213,98597056.04
214,62887442.91
215,253807854.5
216,12153.78354
217,1333196050
218,1950.857025
219,3363.566527
220,19078933703
221,0.0
222,8381557087
223,236429555.2
224,552719966.1
225,308929834.1
226,305170862.9
227,374217.9124
228,179870.4002
229,10038.9903
230,8405.152165
231,5840.65717
232,1490.602085
233,244730.1907
234,35972856.51
235,1087206.71
236,3172.551065
237,21200.11187
238,0.0
239,2451.698194
240,0.0
241,1636260.112
242,4207882.77
243,210019.9
244,0.0
245,16383932801
246,5044336.229
247,2517284.705
248,1600344.739
249,172905.0204
250,18.12577788
251,207138.5976
252,161676.2627
253,258640.7388
254,13928899.72
255,277755.6434
256,26903652.22
257,49191988.06
258,12079412.72
259,2277408.254
260,8563246.967
261,569137635.1
262,165480.141
263,398560.7619
264,12918142.98
