,2008
0,5153203283.677969
1,515142.9618093386
2,370827179.3412811
3,35797979.82575349
4,1998493568.4642444
5,6159218114.81672
6,1736032347.136464
7,4046068228.6781096
8,4311267097.192625
9,386463.65215408045
10,744401.584532442
11,4731221472.055675
12,1090169229.3339014
13,1363345594.3794632
14,3917217921.2378573
15,134094697.5316704
16,10423948.383378273
17,16864116.827725552
18,7825.596313970133
19,37611700.88548496
20,4784163166.077443
21,482612586.62209535
22,1691972294.6508598
23,15103079.528400004
24,5491029439.494573
25,34926933352.475815
26,6344218381.909502
27,7283892006.52412
28,10998399313.786654
29,287395035.8621762
30,195334869.20106694
31,1876255311.3656101
32,65063267.855208
33,201470567.71648213
34,491247645.0218702
35,1312250342.845904
36,53938900.63005628
37,44686203.70332881
38,3901184575.085973
39,2476779381.160373
40,9189.378885673708
41,432634605.8513398
42,541551168.1486676
43,780171326.1472434
44,4622363074.395026
45,396680281.9739573
46,233086163.555804
47,1213957103.1490545
48,1082694355.1979828
49,368685460.73231816
50,44074738.83498902
51,2691002938.7103744
52,1496575669.2685616
53,235241.25992428834
54,2414555060.54938
55,489144469.680674
56,806357503.4182241
57,12295436.954117404
58,446328502.8434698
59,2191370.3181142947
60,2908045.796218979
61,823254386.7669214
62,5068143.186445014
63,152075171.33246437
64,2726332.0828820905
65,1156124.4686168726
66,4435016.243804395
67,76208156.54164866
68,106023049.7978797
69,8896625.995232277
70,947.5291704446374
71,1107155.5891844544
72,1541220.2014356577
73,194525.3036584726
74,145088767.15008515
75,116892957.93143329
76,2723297.203752805
77,649602.1360294523
78,894350910.5218854
79,205058530.40821418
80,1485156293.802366
81,12633242042.701275
82,1353398505.7449417
83,1165111403.042832
84,655310522.6363412
85,0.0
86,290767424.0243625
87,26812632232.946327
88,301568.02018994506
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,84879957.87276421
96,483.48282265257285
97,0.0
98,13306930085.045254
99,3393444590.5837474
100,2554386254.0965114
101,3437714301.272923
102,2321213235.72529
103,484857593.5500551
104,8912166728.226894
105,14072764451.376066
106,39792.37854923676
107,2782890774.0083194
108,93136002317.93066
109,10291063972.393974
110,10858229888.473354
111,0.0
112,0.0
113,116609909.6401192
114,138136654.61993948
115,76390671.17389393
116,184354658.75361785
117,1050518144.4169261
118,13817.411019177911
119,623567574.3191636
120,251151349.94548607
121,143755996.84841862
122,128083212.05715789
123,1987618767.5928407
124,5266786.445003657
125,18323123751.003105
126,4228255321.5986905
127,926987787.3372228
128,1765093536.2182944
129,1697422832.381919
130,5292217162.164198
131,2057896943.2501864
132,117642255.03464651
133,3266297411.861418
134,29239022990.360348
135,1705608.896052598
136,109334008.82270668
137,26427.115150044956
138,809003521.737604
139,878609993.3733473
140,7732116019.625084
141,910057130.95687
142,343288081.3252733
143,289100900.48967415
144,281055552.7299906
145,434103197.8168046
146,39348304.80130663
147,2474533.416396383
148,6181291.084015982
149,16780608.735797446
150,1404672.1220216893
151,235218080.94333005
152,1772715760.3769507
153,160155941.85899615
154,124544297.14821583
155,13190634.200521253
156,76951876.53647582
157,14898879.852651684
158,264777991.78226268
159,21176870.714117564
160,59195.62843202279
161,94310931.33811378
162,71580738.13861077
163,8559254.487131095
164,18054535.476477563
165,58958456.824847855
166,366338698.1046143
167,316586993.8870519
168,418600154.82871544
169,175489712.73342368
170,120424592.42500019
171,29462151444.71479
172,98038657.52530903
173,167997313.37352133
174,936433.2437753942
175,363914750.0222829
176,103391.5468308779
177,930100949.0619923
178,599526.7047569815
179,50070838.69669228
180,62359889.49215539
181,6286701.864568213
182,133062451.49441017
183,44290326.732007846
184,233676.84858330002
185,365989123.08306783
186,830214843.464115
187,44385367.564362586
188,66554481.82776153
189,28197.752506116503
190,67326580.75877899
191,55583755.650462486
192,0.0
193,117051662.14045544
194,214558.99907696518
195,70902.90651047534
196,57579280.36446861
197,372869982.98609114
198,788581812.1715503
199,307197462.6520923
200,77827850.67591381
201,231.21176995237755
202,1348001212.9704146
203,147711661.87809834
204,583604.7696657832
205,1710744.9488538697
206,75358310.05700569
207,7118.266213458527
208,49049039.97809404
209,7303008.120044099
210,554796.1206802372
211,2911414550.7076483
212,835695417.975609
213,100947308.94437818
214,62824694.29574614
215,259094898.6043863
216,12153.783538640819
217,1348419323.519066
218,1950.8570249417378
219,3363.5665266533147
220,19092228084.459183
221,0.0
222,8225441647.4941435
223,232406497.70631793
224,553706101.792919
225,308555172.2657924
226,319551597.90319103
227,374217.9123673275
228,179870.40015475673
229,10038.990304739646
230,8405.152165236575
231,4569.011451011572
232,1490.6020845941873
233,244730.1906855952
234,35871113.80258434
235,7190616.71158255
236,3172.551065195686
237,21200.11186576817
238,815122.2103369408
239,2451.698193815677
240,0.0
241,1584432.481582989
242,4191703.3140311614
243,210019.89995345252
244,0.0
245,16574390914.873991
246,5028599.41502056
247,2664069.1107549546
248,1588438.9246447156
249,171961.67117684812
250,18.12577788206501
251,242124.10135516344
252,177240.77977030977
253,276161.289699477
254,13832672.922200074
255,280915.5155045243
256,26906302.707418855
257,48889366.03108135
258,11936369.829480313
259,2284841.8637855914
260,8758648.125393389
261,572635119.1283426
262,168729.48718575953
263,398193.2628779257
264,14292984.351937657
